"SubjectID","Set","ActivityName","SignalSource","Function","Axis","MeasurementValue"
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.11050438
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.11023355
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.11006327
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10989482
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10987181
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10985922
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10970656
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10953993
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10949351
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10947182
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10899857
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10852663
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10839283
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10820759
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10803259
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10797029
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10788811
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10781649
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10694863
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10652245
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10635945
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10634926
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10596005
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10588882
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10572355
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10543517
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.10258892
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.089394709
1,"TRAIN","SITTING","tBodyAcc","mean","Z",-0.071903067
1,"TRAIN","SITTING","tBodyAcc","mean","Z",0.016242945
1,"TRAIN","SITTING","tBodyAcc","mean","Z",0.025551778
1,"TRAIN","SITTING","tBodyAcc","mean","Z",0.062769317
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99796584
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99763711
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99759949
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99759621
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99754662
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99744243
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99741288
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99732911
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99730948
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99719472
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99718769
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99713683
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99701597
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99692883
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99664602
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99658306
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99642843
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99629013
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99607594
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99600622
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99595226
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99588454
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.9958764
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99584854
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99572983
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99557733
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.9955058
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99546804
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99501877
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99474489
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99439029
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99417215
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99386458
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99385604
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99281839
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.99078294
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.98983698
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.98291504
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.97995358
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.97737449
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.95650333
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.95017368
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.95014395
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.90429967
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.81470826
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.80863778
1,"TRAIN","SITTING","tBodyAcc","std","X",-0.75839283
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.99578152
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.99454385
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.99400736
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.99362312
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.9931787
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.99311339
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.99194879
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.99166889
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.99050786
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.99050546
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.99000297
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.9891107
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.98801293
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.98715573
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.98660761
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.98565524
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.98525652
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.98467312
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.98456278
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.98433022
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.98421017
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.98297482
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.98294879
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.98192492
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.98176748
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.98070075
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.9797755
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.97949566
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.97896723
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.97768015
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.97742116
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.97044631
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.96658737
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.96384053
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.95024127
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.94035041
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.93506515
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.9077711
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.89160489
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.86619341
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.84495603
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.83867155
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.749418
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.61459668
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.58653735
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.57274619
1,"TRAIN","SITTING","tBodyAcc","std","Y",-0.18193654
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.9986534
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99822168
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99746062
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.9971403
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99671585
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99649629
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99632901
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99602656
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99575029
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.9956526
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99533322
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99479797
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99454372
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99363071
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99347363
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.9934703
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99341322
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99340381
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99271835
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99198578
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99139401
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99099514
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.990915
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99072156
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99068266
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.99025442
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.98937496
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.98933645
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.98926612
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.98842553
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.98836119
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.98796152
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.98559837
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.98371764
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.98149266
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.96829047
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.96688076
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.96250503
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.94644862
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.94300953
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.94143811
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.89803499
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.71965862
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.62641542
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.57189889
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.44315051
1,"TRAIN","SITTING","tBodyAcc","std","Z",-0.43911019
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.26076161
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.26580577
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27239664
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27368218
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27380646
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27394901
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27436388
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.2745262
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27475366
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27526076
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27556818
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.2756763
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27573444
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27622817
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27662877
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27664268
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27687455
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27688027
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27715238
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27717497
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27719877
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27729342
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27734354
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27743247
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27756171
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27773106
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27796276
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27841883
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.278426
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.278457
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27872042
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27884783
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27899267
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27903836
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27917394
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.2792002
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27920345
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.2792417
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27938002
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27942505
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27945388
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27965306
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27970111
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.27997806
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.2801349
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.28058569
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.28171549
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.28451133
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.2852744
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.28858451
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.28981703
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.29794572
1,"TRAIN","STANDING","tBodyAcc","mean","X",0.32236308
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.035370696
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.032762393
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.030488303
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.026200646
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.025134082
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.023659196
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.023361777
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.023020143
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.021795449
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.021750698
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.021441302
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.021264234
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.020414761
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.020294171
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.020102285
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.019975668
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.019735938
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.019640776
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.019467156
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.018606634
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.018210718
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.01801884
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.017983328
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.017714427
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.017290162
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.017091944
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.016979698
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.016755348
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.016569655
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.016410568
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.016105674
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.015808416
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.01565033
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.015505193
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.01543831
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.01531619
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.015040946
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.014947411
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.014800378
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.014712802
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.014531029
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.014508176
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.014318487
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.013916951
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.012721805
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.011910678
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.010751748
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.01009785
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.0099602983
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.0085448131
1,"TRAIN","STANDING","tBodyAcc","mean","Y",-0.0045132061
1,"TRAIN","STANDING","tBodyAcc","mean","Y",0.027093908
1,"TRAIN","STANDING","tBodyAcc","mean","Y",0.034225504
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.13730782
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.13290514
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.12536043
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.12529627
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.12352019
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.12328257
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.12251223
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.12208028
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.12120311
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.12075082
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11994169
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11988703
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11743596
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11731189
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11684896
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11536185
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11530914
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11394039
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.1137861
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11346169
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11324183
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.112972
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11273172
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11142918
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11126972
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11080122
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11033551
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.1101951
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.11002215
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10918803
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10916135
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10892197
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10844766
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10820234
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10787724
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10754792
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10701234
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10677578
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10675647
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10660117
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10659617
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10639918
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10637048
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10621291
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10606516
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10513725
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10343832
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10343073
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.10287513
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.099381423
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.089976474
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.061668123
1,"TRAIN","STANDING","tBodyAcc","mean","Z",-0.05735073
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99925496
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99918834
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99913488
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99875228
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99853388
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99845548
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99843174
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99838929
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99835991
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99828462
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99824595
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99824528
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99813862
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99805969
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99803797
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99801874
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99790424
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99789716
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99786452
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99786211
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99781139
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99776322
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99769492
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99757572
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99749074
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99733496
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99732847
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99722941
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99708947
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99698312
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99694116
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99692104
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99690186
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99683904
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99655926
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99609149
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.9958287
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99577942
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99553121
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99537956
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.9952786
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99481511
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99480344
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99460871
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99444689
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99416918
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99415676
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99393011
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99267758
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.99029079
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.98864079
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.97372342
1,"TRAIN","STANDING","tBodyAcc","std","X",-0.96959958
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99453026
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99431129
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99407978
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99366888
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99322197
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99265102
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99152482
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99137526
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99052638
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.9905223
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99048681
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.99009076
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98995727
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98963355
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98913519
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98878065
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98848901
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98751567
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98730784
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98721376
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.9870249
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98700963
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98606983
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98579434
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.9846918
1,"TRAIN","STANDING","tBodyAcc","std","Y",-0.98468004
